id,name,score1,score2
3735,Student_3735,95,72
3736,Student_3736,66,90
3737,Student_3737,98,94
3738,Student_3738,95,68
3739,Student_3739,100,76
3740,Student_3740,96,56
3741,Student_3741,50,72
3742,Student_3742,58,66
3743,Student_3743,99,54
3744,Student_3744,86,55
3745,Student_3745,58,79
3746,Student_3746,82,56
3747,Student_3747,57,54
3748,Student_3748,88,54
3749,Student_3749,51,95
3750,Student_3750,75,95
3751,Student_3751,80,81
3752,Student_3752,76,96
3753,Student_3753,80,78
3754,Student_3754,54,67
3755,Student_3755,74,54
3756,Student_3756,80,82
3757,Student_3757,55,91
3758,Student_3758,84,99
3759,Student_3759,60,66
3760,Student_3760,58,72
3761,Student_3761,77,63
3762,Student_3762,74,94
3763,Student_3763,68,88
3764,Student_3764,77,86
3765,Student_3765,67,80
3766,Student_3766,77,89
3767,Student_3767,71,57
3768,Student_3768,76,90
3769,Student_3769,88,61
3770,Student_3770,88,82
3771,Student_3771,80,75
3772,Student_3772,61,80
3773,Student_3773,82,71
3774,Student_3774,97,62
3775,Student_3775,65,88
3776,Student_3776,64,53
3777,Student_3777,98,68
3778,Student_3778,85,98
3779,Student_3779,93,53
3780,Student_3780,86,80
3781,Student_3781,81,66
3782,Student_3782,59,85
3783,Student_3783,85,90
3784,Student_3784,60,59
3785,Student_3785,83,64
3786,Student_3786,50,58
3787,Student_3787,78,99
3788,Student_3788,67,68
3789,Student_3789,94,75
3790,Student_3790,84,71
3791,Student_3791,99,75
3792,Student_3792,85,78
3793,Student_3793,55,69
3794,Student_3794,96,96
3795,Student_3795,91,98
3796,Student_3796,83,97
3797,Student_3797,74,68
3798,Student_3798,57,95
3799,Student_3799,64,87
3800,Student_3800,82,65
3801,Student_3801,96,74
3802,Student_3802,74,88
3803,Student_3803,57,92
3804,Student_3804,76,72
3805,Student_3805,81,92
3806,Student_3806,95,72
3807,Student_3807,72,74
3808,Student_3808,72,52
3809,Student_3809,97,95
3810,Student_3810,57,74
3811,Student_3811,56,95
3812,Student_3812,59,58
3813,Student_3813,68,80
3814,Student_3814,78,87
3815,Student_3815,70,63
3816,Student_3816,94,86
3817,Student_3817,81,59
3818,Student_3818,74,63
3819,Student_3819,93,59
3820,Student_3820,78,52
3821,Student_3821,71,83
3822,Student_3822,89,68
3823,Student_3823,83,68
3824,Student_3824,57,66
3825,Student_3825,58,63
3826,Student_3826,81,98
3827,Student_3827,76,61
3828,Student_3828,53,70
3829,Student_3829,63,73
3830,Student_3830,87,73
3831,Student_3831,81,87
3832,Student_3832,96,91
3833,Student_3833,75,66
3834,Student_3834,96,76
3835,Student_3835,52,61
3836,Student_3836,82,54
3837,Student_3837,80,50
3838,Student_3838,97,91
3839,Student_3839,56,67
3840,Student_3840,79,71
3841,Student_3841,83,84
3842,Student_3842,96,88
3843,Student_3843,90,54
3844,Student_3844,76,81
3845,Student_3845,92,60
3846,Student_3846,81,77
3847,Student_3847,100,53
3848,Student_3848,84,74
3849,Student_3849,94,88
3850,Student_3850,71,71
3851,Student_3851,52,72
3852,Student_3852,75,56
3853,Student_3853,98,87
3854,Student_3854,84,72
3855,Student_3855,77,59
3856,Student_3856,91,70
3857,Student_3857,76,79
3858,Student_3858,53,89
3859,Student_3859,62,97
3860,Student_3860,63,53
3861,Student_3861,66,60
3862,Student_3862,64,67
3863,Student_3863,83,53
3864,Student_3864,51,56
3865,Student_3865,69,77
3866,Student_3866,89,64
3867,Student_3867,77,65
3868,Student_3868,53,87
3869,Student_3869,85,89
3870,Student_3870,73,50
3871,Student_3871,63,89
3872,Student_3872,66,66
3873,Student_3873,95,54
3874,Student_3874,60,86
3875,Student_3875,55,87
3876,Student_3876,61,97
3877,Student_3877,64,99
3878,Student_3878,69,98
3879,Student_3879,99,94
3880,Student_3880,72,74
3881,Student_3881,76,76
3882,Student_3882,90,98
3883,Student_3883,89,92
3884,Student_3884,100,90
3885,Student_3885,64,77
3886,Student_3886,98,50
3887,Student_3887,94,93
3888,Student_3888,61,86
3889,Student_3889,90,58
3890,Student_3890,97,94
3891,Student_3891,70,61
3892,Student_3892,65,53
3893,Student_3893,72,97
3894,Student_3894,56,90
3895,Student_3895,70,63
3896,Student_3896,96,100
3897,Student_3897,85,95
3898,Student_3898,95,74
3899,Student_3899,65,90
3900,Student_3900,60,85
3901,Student_3901,68,95
3902,Student_3902,75,71
3903,Student_3903,67,88
3904,Student_3904,77,64
3905,Student_3905,69,94
3906,Student_3906,82,68
3907,Student_3907,99,55
3908,Student_3908,87,77
3909,Student_3909,71,72
3910,Student_3910,79,69
3911,Student_3911,58,65
3912,Student_3912,71,97
3913,Student_3913,50,55
3914,Student_3914,92,77
3915,Student_3915,67,94
3916,Student_3916,53,81
3917,Student_3917,56,60
3918,Student_3918,92,78
3919,Student_3919,55,92
3920,Student_3920,91,90
3921,Student_3921,79,64
3922,Student_3922,70,50
3923,Student_3923,79,62
3924,Student_3924,68,93
3925,Student_3925,66,84
3926,Student_3926,89,84
3927,Student_3927,87,82
3928,Student_3928,52,68
3929,Student_3929,73,71
3930,Student_3930,55,57
3931,Student_3931,78,89
3932,Student_3932,59,96
3933,Student_3933,75,75
3934,Student_3934,64,73
3935,Student_3935,65,79
3936,Student_3936,65,80
3937,Student_3937,88,70
3938,Student_3938,98,87
3939,Student_3939,73,92
3940,Student_3940,83,86
3941,Student_3941,58,82
3942,Student_3942,64,87
3943,Student_3943,53,67
3944,Student_3944,51,53
3945,Student_3945,56,66
3946,Student_3946,73,52
3947,Student_3947,61,62
3948,Student_3948,98,98
3949,Student_3949,53,56
3950,Student_3950,69,86
3951,Student_3951,82,75
3952,Student_3952,98,75
3953,Student_3953,82,86
3954,Student_3954,89,81
3955,Student_3955,60,61
3956,Student_3956,69,55
3957,Student_3957,73,68
3958,Student_3958,83,85
3959,Student_3959,62,58
3960,Student_3960,77,58
3961,Student_3961,62,97
3962,Student_3962,97,85
3963,Student_3963,55,65
3964,Student_3964,54,87
3965,Student_3965,73,79
3966,Student_3966,59,60
3967,Student_3967,76,82
3968,Student_3968,61,98
3969,Student_3969,73,57
3970,Student_3970,72,85
3971,Student_3971,88,89
3972,Student_3972,80,68
3973,Student_3973,68,81
3974,Student_3974,99,65
3975,Student_3975,54,75
3976,Student_3976,98,71
3977,Student_3977,72,87
3978,Student_3978,90,91
3979,Student_3979,67,56
3980,Student_3980,60,95
3981,Student_3981,69,94
3982,Student_3982,90,91
3983,Student_3983,86,66
3984,Student_3984,52,65
3985,Student_3985,60,61
3986,Student_3986,52,59
3987,Student_3987,68,97
3988,Student_3988,62,94
3989,Student_3989,58,62
3990,Student_3990,50,61
3991,Student_3991,88,65
3992,Student_3992,87,87
3993,Student_3993,61,79
3994,Student_3994,91,51
3995,Student_3995,96,94
3996,Student_3996,74,81
3997,Student_3997,52,63
3998,Student_3998,99,94
3999,Student_3999,91,50
4000,Student_4000,63,51
4001,Student_4001,54,59
4002,Student_4002,66,69
4003,Student_4003,86,82
4004,Student_4004,76,58
4005,Student_4005,55,50
4006,Student_4006,50,84
4007,Student_4007,51,50
4008,Student_4008,78,65
4009,Student_4009,54,95
4010,Student_4010,81,90
4011,Student_4011,62,68
4012,Student_4012,57,76
4013,Student_4013,66,90
4014,Student_4014,57,50
4015,Student_4015,98,65
4016,Student_4016,51,89
4017,Student_4017,87,57
4018,Student_4018,70,64
4019,Student_4019,81,61
4020,Student_4020,62,63
4021,Student_4021,94,76
4022,Student_4022,72,82
4023,Student_4023,74,73
4024,Student_4024,53,97
4025,Student_4025,94,75
4026,Student_4026,73,72
4027,Student_4027,100,74
4028,Student_4028,57,53
4029,Student_4029,58,96
4030,Student_4030,95,99
4031,Student_4031,61,75
4032,Student_4032,59,63
4033,Student_4033,65,84
4034,Student_4034,90,98
4035,Student_4035,77,78
4036,Student_4036,50,97
4037,Student_4037,96,97
4038,Student_4038,85,75
4039,Student_4039,87,52
4040,Student_4040,96,79
4041,Student_4041,83,89
4042,Student_4042,50,87
4043,Student_4043,77,71
4044,Student_4044,53,80
4045,Student_4045,59,87
4046,Student_4046,69,60
4047,Student_4047,83,58
4048,Student_4048,65,82
4049,Student_4049,60,92
4050,Student_4050,53,73
4051,Student_4051,76,53
4052,Student_4052,78,81
4053,Student_4053,61,74
4054,Student_4054,70,89
4055,Student_4055,91,100
4056,Student_4056,60,73
4057,Student_4057,50,62
4058,Student_4058,95,78
4059,Student_4059,93,65
4060,Student_4060,59,96
4061,Student_4061,66,70
4062,Student_4062,51,76
4063,Student_4063,96,56
4064,Student_4064,66,93
4065,Student_4065,99,51
4066,Student_4066,82,74
4067,Student_4067,64,74
4068,Student_4068,53,90
4069,Student_4069,57,80
4070,Student_4070,61,55
4071,Student_4071,50,72
4072,Student_4072,86,50
4073,Student_4073,76,60
4074,Student_4074,78,67
4075,Student_4075,55,90
4076,Student_4076,81,59
4077,Student_4077,96,72
4078,Student_4078,92,52
4079,Student_4079,100,58
4080,Student_4080,55,89
4081,Student_4081,61,100
4082,Student_4082,96,65
4083,Student_4083,99,99
4084,Student_4084,87,83
4085,Student_4085,70,67
4086,Student_4086,78,76
4087,Student_4087,74,95
4088,Student_4088,74,74
4089,Student_4089,54,70
4090,Student_4090,57,65
4091,Student_4091,91,56
4092,Student_4092,51,70
4093,Student_4093,71,67
4094,Student_4094,61,71
4095,Student_4095,50,51
4096,Student_4096,99,80
4097,Student_4097,78,58
4098,Student_4098,51,55
4099,Student_4099,88,90
4100,Student_4100,71,67
4101,Student_4101,71,61
4102,Student_4102,86,65
4103,Student_4103,59,65
4104,Student_4104,69,81
4105,Student_4105,70,72
4106,Student_4106,83,52
4107,Student_4107,54,55
4108,Student_4108,73,69
4109,Student_4109,75,80
4110,Student_4110,66,94
4111,Student_4111,85,51
4112,Student_4112,56,70
4113,Student_4113,96,88
4114,Student_4114,89,96
4115,Student_4115,82,57
4116,Student_4116,80,56
4117,Student_4117,65,67
4118,Student_4118,79,83
4119,Student_4119,73,60
4120,Student_4120,74,69
4121,Student_4121,76,83
4122,Student_4122,88,55
4123,Student_4123,56,74
4124,Student_4124,75,89
4125,Student_4125,93,91
4126,Student_4126,82,79
4127,Student_4127,84,71
4128,Student_4128,79,99
4129,Student_4129,67,75
4130,Student_4130,74,83
4131,Student_4131,91,75
4132,Student_4132,96,80
4133,Student_4133,87,96
4134,Student_4134,66,98
4135,Student_4135,52,86
4136,Student_4136,63,93
4137,Student_4137,84,54
4138,Student_4138,79,67
4139,Student_4139,52,66
4140,Student_4140,88,98
4141,Student_4141,74,70
4142,Student_4142,94,83
4143,Student_4143,80,63
4144,Student_4144,68,57
4145,Student_4145,89,82
4146,Student_4146,54,54
4147,Student_4147,85,95
4148,Student_4148,61,98
4149,Student_4149,79,58
4150,Student_4150,53,98
4151,Student_4151,64,95
4152,Student_4152,62,80
4153,Student_4153,50,96
4154,Student_4154,89,59
4155,Student_4155,65,84
4156,Student_4156,95,82
4157,Student_4157,90,51
4158,Student_4158,50,82
4159,Student_4159,64,54
4160,Student_4160,83,77
4161,Student_4161,68,54
4162,Student_4162,50,56
4163,Student_4163,99,97
4164,Student_4164,69,53
4165,Student_4165,83,85
4166,Student_4166,99,93
4167,Student_4167,76,75
4168,Student_4168,76,58
4169,Student_4169,98,70
4170,Student_4170,98,98
4171,Student_4171,55,83
4172,Student_4172,69,79
4173,Student_4173,67,52
4174,Student_4174,83,78
4175,Student_4175,57,95
4176,Student_4176,56,100
4177,Student_4177,96,60
4178,Student_4178,68,70
4179,Student_4179,82,74
4180,Student_4180,94,83
4181,Student_4181,64,54
4182,Student_4182,92,56
4183,Student_4183,52,73
4184,Student_4184,90,74
4185,Student_4185,87,93
4186,Student_4186,90,75
4187,Student_4187,100,55
4188,Student_4188,68,86
4189,Student_4189,82,63
4190,Student_4190,71,99
4191,Student_4191,85,78
4192,Student_4192,58,57
4193,Student_4193,55,64
4194,Student_4194,51,98
4195,Student_4195,68,84
4196,Student_4196,96,56
4197,Student_4197,63,53
4198,Student_4198,61,63
4199,Student_4199,67,96
4200,Student_4200,55,63
4201,Student_4201,95,100
4202,Student_4202,61,92
4203,Student_4203,91,70
4204,Student_4204,73,97
4205,Student_4205,82,80
4206,Student_4206,67,95
4207,Student_4207,96,89
4208,Student_4208,99,63
4209,Student_4209,72,95
4210,Student_4210,100,63
4211,Student_4211,51,100
4212,Student_4212,71,75
4213,Student_4213,57,80
4214,Student_4214,94,94
4215,Student_4215,93,94
4216,Student_4216,79,73
4217,Student_4217,97,68
4218,Student_4218,59,75
4219,Student_4219,65,80
4220,Student_4220,100,72
4221,Student_4221,61,77
4222,Student_4222,62,55
4223,Student_4223,66,72
4224,Student_4224,57,64
4225,Student_4225,66,84
4226,Student_4226,70,73
4227,Student_4227,90,93
4228,Student_4228,82,92
4229,Student_4229,78,60
4230,Student_4230,74,50
4231,Student_4231,98,100
4232,Student_4232,56,88
4233,Student_4233,56,56
4234,Student_4234,64,93
4235,Student_4235,82,56
4236,Student_4236,54,85
4237,Student_4237,84,64
4238,Student_4238,90,59
4239,Student_4239,69,73
4240,Student_4240,79,58
4241,Student_4241,83,52
4242,Student_4242,67,65
4243,Student_4243,70,100
4244,Student_4244,84,79
4245,Student_4245,66,100
4246,Student_4246,75,63
4247,Student_4247,68,70
4248,Student_4248,75,58
4249,Student_4249,90,76
4250,Student_4250,58,74
4251,Student_4251,79,80
4252,Student_4252,100,89
4253,Student_4253,69,57
4254,Student_4254,92,84
4255,Student_4255,94,73
4256,Student_4256,84,73
4257,Student_4257,52,99
4258,Student_4258,85,85
4259,Student_4259,80,87
4260,Student_4260,78,51
4261,Student_4261,82,66
4262,Student_4262,78,84
4263,Student_4263,67,77
4264,Student_4264,73,74
4265,Student_4265,61,57
4266,Student_4266,97,59
4267,Student_4267,58,67
4268,Student_4268,78,52
4269,Student_4269,84,67
4270,Student_4270,56,53
4271,Student_4271,82,70
4272,Student_4272,84,68
4273,Student_4273,61,76
4274,Student_4274,59,78
4275,Student_4275,66,88
4276,Student_4276,56,85
4277,Student_4277,58,99
4278,Student_4278,98,92
4279,Student_4279,94,60
4280,Student_4280,84,94
4281,Student_4281,99,65
4282,Student_4282,51,71
4283,Student_4283,94,67
4284,Student_4284,99,79
4285,Student_4285,67,72
4286,Student_4286,73,74
4287,Student_4287,73,52
4288,Student_4288,72,54
4289,Student_4289,57,56
4290,Student_4290,90,77
4291,Student_4291,50,54
4292,Student_4292,85,68
4293,Student_4293,70,82
4294,Student_4294,78,62
4295,Student_4295,64,61
4296,Student_4296,82,79
4297,Student_4297,74,72
4298,Student_4298,91,51
4299,Student_4299,83,70
4300,Student_4300,80,87
4301,Student_4301,55,53
4302,Student_4302,92,90
4303,Student_4303,57,53
4304,Student_4304,54,77
4305,Student_4305,92,65
4306,Student_4306,83,98
4307,Student_4307,51,51
4308,Student_4308,86,50
4309,Student_4309,87,97
4310,Student_4310,89,99
4311,Student_4311,68,72
4312,Student_4312,66,63
4313,Student_4313,74,91
4314,Student_4314,77,87
4315,Student_4315,59,60
4316,Student_4316,90,53
4317,Student_4317,55,68
4318,Student_4318,51,59
4319,Student_4319,70,63
4320,Student_4320,61,81
4321,Student_4321,65,89
4322,Student_4322,91,84
4323,Student_4323,95,66
4324,Student_4324,77,60
4325,Student_4325,66,91
4326,Student_4326,55,63
4327,Student_4327,69,88
4328,Student_4328,67,74
4329,Student_4329,51,51
4330,Student_4330,64,69
4331,Student_4331,64,93
4332,Student_4332,81,80
4333,Student_4333,77,58
4334,Student_4334,71,72
4335,Student_4335,81,92
4336,Student_4336,82,81
4337,Student_4337,83,73
4338,Student_4338,80,59
4339,Student_4339,84,96
4340,Student_4340,81,76
4341,Student_4341,50,57
4342,Student_4342,85,96
4343,Student_4343,80,61
4344,Student_4344,54,84
4345,Student_4345,78,86
4346,Student_4346,82,63
4347,Student_4347,64,68
4348,Student_4348,86,93
4349,Student_4349,86,59
4350,Student_4350,98,89
4351,Student_4351,66,55
4352,Student_4352,67,74
4353,Student_4353,75,94
4354,Student_4354,79,79
4355,Student_4355,69,81
4356,Student_4356,89,62
4357,Student_4357,59,88
4358,Student_4358,85,92
4359,Student_4359,60,95
4360,Student_4360,51,95
4361,Student_4361,87,57
4362,Student_4362,99,60
4363,Student_4363,71,91
4364,Student_4364,80,75
4365,Student_4365,85,60
4366,Student_4366,70,82
4367,Student_4367,53,52
4368,Student_4368,59,82
4369,Student_4369,99,76
4370,Student_4370,79,97
4371,Student_4371,94,91
4372,Student_4372,51,68
4373,Student_4373,57,58
4374,Student_4374,67,95
4375,Student_4375,63,51
4376,Student_4376,76,99
4377,Student_4377,62,55
4378,Student_4378,89,77
4379,Student_4379,79,71
4380,Student_4380,85,88
4381,Student_4381,67,63
4382,Student_4382,86,72
4383,Student_4383,79,98
4384,Student_4384,78,61
4385,Student_4385,64,89
4386,Student_4386,68,86
4387,Student_4387,86,69
4388,Student_4388,95,50
4389,Student_4389,100,99
4390,Student_4390,54,95
4391,Student_4391,74,75
4392,Student_4392,92,59
4393,Student_4393,59,91
4394,Student_4394,50,78
4395,Student_4395,80,52
4396,Student_4396,91,61
4397,Student_4397,61,100
4398,Student_4398,71,97
4399,Student_4399,63,52
4400,Student_4400,99,76
4401,Student_4401,65,50
4402,Student_4402,59,56
4403,Student_4403,55,67
4404,Student_4404,80,63
4405,Student_4405,88,99
4406,Student_4406,75,75
4407,Student_4407,97,83
4408,Student_4408,59,63
4409,Student_4409,75,58
4410,Student_4410,78,72
4411,Student_4411,89,59
4412,Student_4412,95,70
4413,Student_4413,77,91
4414,Student_4414,73,63
4415,Student_4415,62,83
4416,Student_4416,87,74
4417,Student_4417,76,56
4418,Student_4418,65,78
4419,Student_4419,97,61
4420,Student_4420,99,59
4421,Student_4421,59,68
4422,Student_4422,94,74
4423,Student_4423,98,81
4424,Student_4424,79,86
4425,Student_4425,90,54
4426,Student_4426,86,86
4427,Student_4427,52,58
4428,Student_4428,59,96
4429,Student_4429,97,50
4430,Student_4430,68,77
4431,Student_4431,61,84
4432,Student_4432,82,56
4433,Student_4433,95,99
4434,Student_4434,95,80
4435,Student_4435,86,52
4436,Student_4436,100,83
4437,Student_4437,55,71
4438,Student_4438,78,91
4439,Student_4439,64,65
4440,Student_4440,64,73
4441,Student_4441,55,88
4442,Student_4442,68,51
4443,Student_4443,63,82
4444,Student_4444,57,77
4445,Student_4445,61,53
4446,Student_4446,60,59
4447,Student_4447,84,95
4448,Student_4448,85,73
4449,Student_4449,62,74
4450,Student_4450,58,89
4451,Student_4451,53,86
4452,Student_4452,63,92
4453,Student_4453,81,64
4454,Student_4454,61,81
4455,Student_4455,89,89
4456,Student_4456,52,60
4457,Student_4457,94,61
4458,Student_4458,90,63
4459,Student_4459,54,65
4460,Student_4460,79,99
4461,Student_4461,100,59
4462,Student_4462,63,76
4463,Student_4463,88,87
4464,Student_4464,66,100
4465,Student_4465,82,77
4466,Student_4466,74,72
4467,Student_4467,95,62
4468,Student_4468,97,97
4469,Student_4469,72,50
4470,Student_4470,74,61
4471,Student_4471,59,89
4472,Student_4472,65,72
4473,Student_4473,100,88
4474,Student_4474,68,98
4475,Student_4475,87,89
4476,Student_4476,74,83
4477,Student_4477,68,60
4478,Student_4478,82,96
4479,Student_4479,79,95
4480,Student_4480,51,74
4481,Student_4481,91,76
4482,Student_4482,78,82
4483,Student_4483,84,85
4484,Student_4484,70,96
4485,Student_4485,64,85
4486,Student_4486,93,62
4487,Student_4487,61,83
4488,Student_4488,73,75
4489,Student_4489,86,81
4490,Student_4490,57,58
4491,Student_4491,86,93
4492,Student_4492,90,70
4493,Student_4493,83,90
4494,Student_4494,74,81
4495,Student_4495,66,95
4496,Student_4496,55,53
4497,Student_4497,96,99
4498,Student_4498,87,86
4499,Student_4499,95,82
4500,Student_4500,63,57
4501,Student_4501,59,54
4502,Student_4502,51,84
4503,Student_4503,57,97
4504,Student_4504,57,90
4505,Student_4505,77,69
4506,Student_4506,85,55
4507,Student_4507,98,61
4508,Student_4508,76,53
4509,Student_4509,91,94
4510,Student_4510,62,64
4511,Student_4511,68,74
4512,Student_4512,60,61
4513,Student_4513,76,55
4514,Student_4514,51,78
4515,Student_4515,85,100
4516,Student_4516,70,54
4517,Student_4517,59,80
4518,Student_4518,56,72
4519,Student_4519,58,66
4520,Student_4520,73,57
4521,Student_4521,89,53
4522,Student_4522,90,60
4523,Student_4523,72,84
4524,Student_4524,59,67
4525,Student_4525,84,67
4526,Student_4526,75,71
4527,Student_4527,84,81
4528,Student_4528,66,52
4529,Student_4529,89,71
4530,Student_4530,64,72
4531,Student_4531,94,56
